Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,1991,Land under cereal production (hectares),AG.LND.CREL.HA,2470059
"Egypt, Arab Rep.",EGY,1990,Land under cereal production (hectares),AG.LND.CREL.HA,2283426
"Egypt, Arab Rep.",EGY,1989,Land under cereal production (hectares),AG.LND.CREL.HA,2085271
"Egypt, Arab Rep.",EGY,1988,Land under cereal production (hectares),AG.LND.CREL.HA,1941599
"Egypt, Arab Rep.",EGY,1987,Land under cereal production (hectares),AG.LND.CREL.HA,1930870
"Egypt, Arab Rep.",EGY,1986,Land under cereal production (hectares),AG.LND.CREL.HA,1864080
"Egypt, Arab Rep.",EGY,1985,Land under cereal production (hectares),AG.LND.CREL.HA,1886100
"Egypt, Arab Rep.",EGY,1984,Land under cereal production (hectares),AG.LND.CREL.HA,1944845
"Egypt, Arab Rep.",EGY,1983,Land under cereal production (hectares),AG.LND.CREL.HA,2013325
"Egypt, Arab Rep.",EGY,1982,Land under cereal production (hectares),AG.LND.CREL.HA,2027218
"Egypt, Arab Rep.",EGY,1981,Land under cereal production (hectares),AG.LND.CREL.HA,2009210
"Egypt, Arab Rep.",EGY,1980,Land under cereal production (hectares),AG.LND.CREL.HA,1978165
"Egypt, Arab Rep.",EGY,1979,Land under cereal production (hectares),AG.LND.CREL.HA,2034056
"Egypt, Arab Rep.",EGY,1978,Land under cereal production (hectares),AG.LND.CREL.HA,2043952
"Egypt, Arab Rep.",EGY,1977,Land under cereal production (hectares),AG.LND.CREL.HA,1899889
"Egypt, Arab Rep.",EGY,1976,Land under cereal production (hectares),AG.LND.CREL.HA,2077889
"Egypt, Arab Rep.",EGY,1975,Land under cereal production (hectares),AG.LND.CREL.HA,2043762
"Egypt, Arab Rep.",EGY,1974,Land under cereal production (hectares),AG.LND.CREL.HA,2000390
"Egypt, Arab Rep.",EGY,1973,Land under cereal production (hectares),AG.LND.CREL.HA,1880046
"Egypt, Arab Rep.",EGY,1972,Land under cereal production (hectares),AG.LND.CREL.HA,1894562
"Egypt, Arab Rep.",EGY,1971,Land under cereal production (hectares),AG.LND.CREL.HA,1927747
"Egypt, Arab Rep.",EGY,1970,Land under cereal production (hectares),AG.LND.CREL.HA,1911633
"Egypt, Arab Rep.",EGY,1969,Land under cereal production (hectares),AG.LND.CREL.HA,1920028
"Egypt, Arab Rep.",EGY,1968,Land under cereal production (hectares),AG.LND.CREL.HA,2054000
"Egypt, Arab Rep.",EGY,1967,Land under cereal production (hectares),AG.LND.CREL.HA,1894358
"Egypt, Arab Rep.",EGY,1966,Land under cereal production (hectares),AG.LND.CREL.HA,1817474
"Egypt, Arab Rep.",EGY,1965,Land under cereal production (hectares),AG.LND.CREL.HA,1625595
"Egypt, Arab Rep.",EGY,1964,Land under cereal production (hectares),AG.LND.CREL.HA,1907398
"Egypt, Arab Rep.",EGY,1963,Land under cereal production (hectares),AG.LND.CREL.HA,1944683
"Egypt, Arab Rep.",EGY,1962,Land under cereal production (hectares),AG.LND.CREL.HA,1975708
"Egypt, Arab Rep.",EGY,1961,Land under cereal production (hectares),AG.LND.CREL.HA,1723824
"Egypt, Arab Rep.",EGY,2018,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.929227987342408
"Egypt, Arab Rep.",EGY,2017,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.929227987342408
"Egypt, Arab Rep.",EGY,2016,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.9513285448792
"Egypt, Arab Rep.",EGY,2015,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.928223416545281
"Egypt, Arab Rep.",EGY,2014,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.07991360691145
"Egypt, Arab Rep.",EGY,2013,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.02767592546085
"Egypt, Arab Rep.",EGY,2012,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.870962881109046
"Egypt, Arab Rep.",EGY,2011,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.815711487267065
"Egypt, Arab Rep.",EGY,2010,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.801647496107288
"Egypt, Arab Rep.",EGY,2009,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.808679491687177
"Egypt, Arab Rep.",EGY,2008,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.904113717414235
"Egypt, Arab Rep.",EGY,2007,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.978451956401628
"Egypt, Arab Rep.",EGY,2006,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.932241699733789
"Egypt, Arab Rep.",EGY,2005,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.96438796524185
"Egypt, Arab Rep.",EGY,2004,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.515344818926114
"Egypt, Arab Rep.",EGY,2003,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.505299110954845
"Egypt, Arab Rep.",EGY,2002,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.490230548997941
"Egypt, Arab Rep.",EGY,2001,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.479180270229544
"Egypt, Arab Rep.",EGY,2000,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.492239690592195
"Egypt, Arab Rep.",EGY,1999,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.491235119795068
"Egypt, Arab Rep.",EGY,1998,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.468129991461148
"Egypt, Arab Rep.",EGY,1997,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.468129991461148
"Egypt, Arab Rep.",EGY,1996,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.468129991461148
"Egypt, Arab Rep.",EGY,1995,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.468129991461148
"Egypt, Arab Rep.",EGY,1994,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.401828318850771
"Egypt, Arab Rep.",EGY,1993,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.400823748053644
"Egypt, Arab Rep.",EGY,1992,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.382741473705359
"Egypt, Arab Rep.",EGY,1991,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.377718619719725
"Egypt, Arab Rep.",EGY,1990,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.365663770154202
"Egypt, Arab Rep.",EGY,1989,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.276256969209905
"Egypt, Arab Rep.",EGY,1988,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.272238686021397
"Egypt, Arab Rep.",EGY,1987,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.260183836455874
"Egypt, Arab Rep.",EGY,1986,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.250138128484605
"Egypt, Arab Rep.",EGY,1985,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.19287759304837
"Egypt, Arab Rep.",EGY,1984,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.183836455874228
"Egypt, Arab Rep.",EGY,1983,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.170777035511578
"Egypt, Arab Rep.",EGY,1982,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.164749610728816
"Egypt, Arab Rep.",EGY,1981,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.161735898337435
"Egypt, Arab Rep.",EGY,1980,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.159726756743181
"Egypt, Arab Rep.",EGY,1979,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.143653623989151
"Egypt, Arab Rep.",EGY,1978,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.145662765583404
"Egypt, Arab Rep.",EGY,1977,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.136621628409262
"Egypt, Arab Rep.",EGY,1976,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.134612486815008
"Egypt, Arab Rep.",EGY,1975,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.134612486815008
"Egypt, Arab Rep.",EGY,1974,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.136621628409262
"Egypt, Arab Rep.",EGY,1973,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.132603345220754
"Egypt, Arab Rep.",EGY,1972,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.130594203626501
"Egypt, Arab Rep.",EGY,1971,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.117534783263851
"Egypt, Arab Rep.",EGY,1970,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.118539354060977
"Egypt, Arab Rep.",EGY,1969,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.110502787683962
"Egypt, Arab Rep.",EGY,1968,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.11452107087247
"Egypt, Arab Rep.",EGY,1967,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.107489075292581
"Egypt, Arab Rep.",EGY,1966,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.097443367321312
"Egypt, Arab Rep.",EGY,1965,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.0904113717414235
"Egypt, Arab Rep.",EGY,1964,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.0843839469586619
"Egypt, Arab Rep.",EGY,1963,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.0773519513787734
"Egypt, Arab Rep.",EGY,1962,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.0723290973931388
"Egypt, Arab Rep.",EGY,1961,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.069315385001758
"Egypt, Arab Rep.",EGY,2010,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,13035.72363
"Egypt, Arab Rep.",EGY,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,13035.72363
"Egypt, Arab Rep.",EGY,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,13035.72363
"Egypt, Arab Rep.",EGY,2010,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.336258437
"Egypt, Arab Rep.",EGY,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.336258437
"Egypt, Arab Rep.",EGY,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.336258437
"Egypt, Arab Rep.",EGY,2018,Forest area (sq. km),AG.LND.FRST.K2,449.8
"Egypt, Arab Rep.",EGY,2017,Forest area (sq. km),AG.LND.FRST.K2,449.8
"Egypt, Arab Rep.",EGY,2016,Forest area (sq. km),AG.LND.FRST.K2,449.8
"Egypt, Arab Rep.",EGY,2015,Forest area (sq. km),AG.LND.FRST.K2,484.2
"Egypt, Arab Rep.",EGY,2014,Forest area (sq. km),AG.LND.FRST.K2,518.64
"Egypt, Arab Rep.",EGY,2013,Forest area (sq. km),AG.LND.FRST.K2,553.08
"Egypt, Arab Rep.",EGY,2012,Forest area (sq. km),AG.LND.FRST.K2,587.52
"Egypt, Arab Rep.",EGY,2011,Forest area (sq. km),AG.LND.FRST.K2,621.96
"Egypt, Arab Rep.",EGY,2010,Forest area (sq. km),AG.LND.FRST.K2,656.4
"Egypt, Arab Rep.",EGY,2009,Forest area (sq. km),AG.LND.FRST.K2,649.97
"Egypt, Arab Rep.",EGY,2008,Forest area (sq. km),AG.LND.FRST.K2,643.54
"Egypt, Arab Rep.",EGY,2007,Forest area (sq. km),AG.LND.FRST.K2,637.11
"Egypt, Arab Rep.",EGY,2006,Forest area (sq. km),AG.LND.FRST.K2,630.68
"Egypt, Arab Rep.",EGY,2005,Forest area (sq. km),AG.LND.FRST.K2,624.25
"Egypt, Arab Rep.",EGY,2004,Forest area (sq. km),AG.LND.FRST.K2,617.82
"Egypt, Arab Rep.",EGY,2003,Forest area (sq. km),AG.LND.FRST.K2,611.39
"Egypt, Arab Rep.",EGY,2002,Forest area (sq. km),AG.LND.FRST.K2,604.96
"Egypt, Arab Rep.",EGY,2001,Forest area (sq. km),AG.LND.FRST.K2,598.53
"Egypt, Arab Rep.",EGY,2000,Forest area (sq. km),AG.LND.FRST.K2,592.1
"Egypt, Arab Rep.",EGY,1999,Forest area (sq. km),AG.LND.FRST.K2,576.7
"Egypt, Arab Rep.",EGY,1998,Forest area (sq. km),AG.LND.FRST.K2,561.3
"Egypt, Arab Rep.",EGY,1997,Forest area (sq. km),AG.LND.FRST.K2,545.9
"Egypt, Arab Rep.",EGY,1996,Forest area (sq. km),AG.LND.FRST.K2,530.5
"Egypt, Arab Rep.",EGY,1995,Forest area (sq. km),AG.LND.FRST.K2,515.1
"Egypt, Arab Rep.",EGY,1994,Forest area (sq. km),AG.LND.FRST.K2,499.7
"Egypt, Arab Rep.",EGY,1993,Forest area (sq. km),AG.LND.FRST.K2,484.3
"Egypt, Arab Rep.",EGY,1992,Forest area (sq. km),AG.LND.FRST.K2,468.9
"Egypt, Arab Rep.",EGY,1991,Forest area (sq. km),AG.LND.FRST.K2,453.5
"Egypt, Arab Rep.",EGY,1990,Forest area (sq. km),AG.LND.FRST.K2,438.1
"Egypt, Arab Rep.",EGY,2018,Forest area (% of land area),AG.LND.FRST.ZS,0.0451855944547692
"Egypt, Arab Rep.",EGY,2017,Forest area (% of land area),AG.LND.FRST.ZS,0.0451855944547692
"Egypt, Arab Rep.",EGY,2016,Forest area (% of land area),AG.LND.FRST.ZS,0.0451855944547692
"Egypt, Arab Rep.",EGY,2015,Forest area (% of land area),AG.LND.FRST.ZS,0.0486413179968858
"Egypt, Arab Rep.",EGY,2014,Forest area (% of land area),AG.LND.FRST.ZS,0.052101059822191
"Egypt, Arab Rep.",EGY,2013,Forest area (% of land area),AG.LND.FRST.ZS,0.0555608016474961
"Egypt, Arab Rep.",EGY,2012,Forest area (% of land area),AG.LND.FRST.ZS,0.0590205434728013
"Egypt, Arab Rep.",EGY,2011,Forest area (% of land area),AG.LND.FRST.ZS,0.0624802852981064
"Egypt, Arab Rep.",EGY,2010,Forest area (% of land area),AG.LND.FRST.ZS,0.0659400271234115
"Egypt, Arab Rep.",EGY,2009,Forest area (% of land area),AG.LND.FRST.ZS,0.0652940881008589
"Egypt, Arab Rep.",EGY,2008,Forest area (% of land area),AG.LND.FRST.ZS,0.0646481490783063
"Egypt, Arab Rep.",EGY,2007,Forest area (% of land area),AG.LND.FRST.ZS,0.0640022100557537
"Egypt, Arab Rep.",EGY,2006,Forest area (% of land area),AG.LND.FRST.ZS,0.0633562710332011
"Egypt, Arab Rep.",EGY,2005,Forest area (% of land area),AG.LND.FRST.ZS,0.0627103320106484
"Egypt, Arab Rep.",EGY,2004,Forest area (% of land area),AG.LND.FRST.ZS,0.0620643929880958
"Egypt, Arab Rep.",EGY,2003,Forest area (% of land area),AG.LND.FRST.ZS,0.0614184539655432
"Egypt, Arab Rep.",EGY,2002,Forest area (% of land area),AG.LND.FRST.ZS,0.0607725149429906
"Egypt, Arab Rep.",EGY,2001,Forest area (% of land area),AG.LND.FRST.ZS,0.060126575920438
"Egypt, Arab Rep.",EGY,2000,Forest area (% of land area),AG.LND.FRST.ZS,0.0594806368978854
"Egypt, Arab Rep.",EGY,1999,Forest area (% of land area),AG.LND.FRST.ZS,0.0579335978703099
"Egypt, Arab Rep.",EGY,1998,Forest area (% of land area),AG.LND.FRST.ZS,0.0563865588427344
"Egypt, Arab Rep.",EGY,1997,Forest area (% of land area),AG.LND.FRST.ZS,0.054839519815159
"Egypt, Arab Rep.",EGY,1996,Forest area (% of land area),AG.LND.FRST.ZS,0.0532924807875835
"Egypt, Arab Rep.",EGY,1995,Forest area (% of land area),AG.LND.FRST.ZS,0.051745441760008
"Egypt, Arab Rep.",EGY,1994,Forest area (% of land area),AG.LND.FRST.ZS,0.0501984027324326
"Egypt, Arab Rep.",EGY,1993,Forest area (% of land area),AG.LND.FRST.ZS,0.0486513637048571
"Egypt, Arab Rep.",EGY,1992,Forest area (% of land area),AG.LND.FRST.ZS,0.0471043246772816
"Egypt, Arab Rep.",EGY,1991,Forest area (% of land area),AG.LND.FRST.ZS,0.0455572856497062
"Egypt, Arab Rep.",EGY,1990,Forest area (% of land area),AG.LND.FRST.ZS,0.0440102466221307
"Egypt, Arab Rep.",EGY,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2018,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2017,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2016,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2015,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2014,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2013,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2012,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2011,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2010,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2009,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2008,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2007,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2006,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2005,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2004,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2003,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2002,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2001,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2000,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1999,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1998,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1997,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1996,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1995,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1994,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1993,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1992,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1991,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1990,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1989,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1988,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1987,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1986,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1985,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1984,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1983,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1982,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1981,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1980,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1979,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1978,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1977,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1976,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1975,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1974,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1973,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1972,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1971,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1970,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1969,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1968,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1967,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1966,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1965,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1964,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1963,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1962,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,1961,Land area (sq. km),AG.LND.TOTL.K2,995450
"Egypt, Arab Rep.",EGY,2010,Rural land area (sq. km),AG.LND.TOTL.RU.K2,951268.875
"Egypt, Arab Rep.",EGY,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,951268.875
"Egypt, Arab Rep.",EGY,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,951268.875
"Egypt, Arab Rep.",EGY,2008,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,390.567751703255
"Egypt, Arab Rep.",EGY,2007,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,400.09360374415
"Egypt, Arab Rep.",EGY,2006,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,385.094049904031
"Egypt, Arab Rep.",EGY,2005,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,382.563402262973
"Egypt, Arab Rep.",EGY,2004,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,324.671163575042
"Egypt, Arab Rep.",EGY,2003,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,325.127322780454
"Egypt, Arab Rep.",EGY,2002,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,317.91553133515
"Egypt, Arab Rep.",EGY,2001,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,322.275428171968
"Egypt, Arab Rep.",EGY,2000,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,307.943591574438
"Egypt, Arab Rep.",EGY,1999,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,287.241148964596
"Egypt, Arab Rep.",EGY,1998,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,307.844302374697
"Egypt, Arab Rep.",EGY,1997,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,309.472744807335
"Egypt, Arab Rep.",EGY,1996,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,324.668137511714
"Egypt, Arab Rep.",EGY,1995,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,316.222932197373
"Egypt, Arab Rep.",EGY,1994,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,301.784388324543
"Egypt, Arab Rep.",EGY,1993,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,298.523037405683
"Egypt, Arab Rep.",EGY,1992,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,233.244623902603
"Egypt, Arab Rep.",EGY,1991,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,260.255844728716
"Egypt, Arab Rep.",EGY,1990,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,249.562171628722
"Egypt, Arab Rep.",EGY,1989,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,239.547038327526
"Egypt, Arab Rep.",EGY,1988,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,229.437229437229
"Egypt, Arab Rep.",EGY,1987,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,228.54020979021
"Egypt, Arab Rep.",EGY,1986,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,224.331320103538
"Egypt, Arab Rep.",EGY,1985,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,224.971800433839
"Egypt, Arab Rep.",EGY,1984,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,213.162451763754
"Egypt, Arab Rep.",EGY,1983,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,199.58140890345
"Egypt, Arab Rep.",EGY,1982,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,183.672038014413
"Egypt, Arab Rep.",EGY,1981,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,167.485912440399
"Egypt, Arab Rep.",EGY,1980,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,157.48031496063
"Egypt, Arab Rep.",EGY,1979,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,148.389756944444
"Egypt, Arab Rep.",EGY,1978,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,118.162839248434
"Egypt, Arab Rep.",EGY,1977,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,89.9079631852741
