Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2013","2013","index","101.06","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2014","2014","index","99.52","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2015","2015","index","100.27","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","100.21","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","99.66","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","99.15","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","98.67","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1961","1961","index","0.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1962","1962","index","0.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1963","1963","index","0.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1964","1964","index","0.56","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1965","1965","index","0.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1986","1986","index","4.65","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1987","1987","index","9.3","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1988","1988","index","13.94","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1989","1989","index","27.89","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1990","1990","index","29.1","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1991","1991","index","52.53","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1992","1992","index","46.48","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1993","1993","index","65.08","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1994","1994","index","69.72","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1995","1995","index","70.65","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1996","1996","index","72.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1997","1997","index","72.98","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1998","1998","index","74.37","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1999","1999","index","75.3","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2000","2000","index","76.98","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2001","2001","index","79.02","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2002","2002","index","80.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2003","2003","index","82.55","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2004","2004","index","84.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2005","2005","index","86.92","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2006","2006","index","91.76","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2007","2007","index","91.76","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2008","2008","index","83.67","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2009","2009","index","92.97","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2010","2010","index","92.97","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2011","2011","index","93.8","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2012","2012","index","92.97","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2013","2013","index","96.03","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2014","2014","index","97.8","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2015","2015","index","100.87","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2016","2016","index","101.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2017","2017","index","102.73","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2018","2018","index","104.03","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2019","2019","index","105.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1961","1961","index","1.57","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1962","1962","index","1.53","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1963","1963","index","1.49","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1964","1964","index","1.74","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1965","1965","index","1.41","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1986","1986","index","8.49","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1987","1987","index","16.53","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1988","1988","index","24.14","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1989","1989","index","47.05","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1990","1990","index","47.91","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1991","1991","index","84.55","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1992","1992","index","73.24","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1993","1993","index","100.45","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1994","1994","index","105.49","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1995","1995","index","104.77","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1996","1996","index","105.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1997","1997","index","103.95","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1998","1998","index","103.84","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1999","1999","index","103.09","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2000","2000","index","103.37","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2001","2001","index","104.12","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2002","2002","index","104.1","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2003","2003","index","104.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2004","2004","index","105.31","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2005","2005","index","106.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2006","2006","index","110.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2007","2007","index","108.41","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2008","2008","index","97.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2009","2009","index","105.91","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2010","2010","index","103.83","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2011","2011","index","102.57","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2012","2012","index","99.43","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2013","2013","index","100.41","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2014","2014","index","99.97","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2015","2015","index","100.86","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2016","2016","index","99.17","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2017","2017","index","98.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2018","2018","index","97.7","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2019","2019","index","96.98","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1977","1977","index","10.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1978","1978","index","7.25","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1979","1979","index","10.88","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1980","1980","index","14.5","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1981","1981","index","12.69","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1982","1982","index","14.5","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1983","1983","index","18.13","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1984","1984","index","18.13","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1985","1985","index","18.13","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1986","1986","index","19.94","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1987","1987","index","20.3","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1988","1988","index","20.66","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1989","1989","index","21.03","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1990","1990","index","21.75","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1991","1991","index","22.48","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1992","1992","index","23.2","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1993","1993","index","23.56","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1994","1994","index","23.2","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1995","1995","index","23.56","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1996","1996","index","23.93","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1997","1997","index","24.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1998","1998","index","24.29","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1999","1999","index","24.47","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2000","2000","index","27.32","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2001","2001","index","28.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2002","2002","index","25.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2003","2003","index","32.31","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2004","2004","index","35.71","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2005","2005","index","39.08","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2006","2006","index","39.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2007","2007","index","43.5","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2008","2008","index","43.5","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2009","2009","index","100.06","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2010","2010","index","97.89","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2011","2011","index","97.89","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2012","2012","index","93.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2013","2013","index","91.93","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2014","2014","index","92.79","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2015","2015","index","101.43","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2016","2016","index","105.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2017","2017","index","109.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2018","2018","index","113.14","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2019","2019","index","116.83","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1977","1977","index","24.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1978","1978","index","16.25","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1979","1979","index","23.8","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1980","1980","index","30.97","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1981","1981","index","26.43","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1982","1982","index","29.45","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1983","1983","index","35.88","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1984","1984","index","34.95","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1985","1985","index","34.04","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1986","1986","index","36.45","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1987","1987","index","36.12","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1988","1988","index","35.79","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1989","1989","index","35.5","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1990","1990","index","35.84","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1991","1991","index","36.21","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1992","1992","index","36.58","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1993","1993","index","36.4","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1994","1994","index","35.13","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1995","1995","index","34.97","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1996","1996","index","34.8","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1997","1997","index","34.36","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1998","1998","index","33.94","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1999","1999","index","33.53","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2000","2000","index","36.71","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2001","2001","index","37.2","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2002","2002","index","32.84","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2003","2003","index","41.03","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2004","2004","index","44.53","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2005","2005","index","47.86","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2006","2006","index","47.87","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2007","2007","index","51.44","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2008","2008","index","50.53","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2009","2009","index","114.07","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2010","2010","index","109.4","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2011","2011","index","107.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2012","2012","index","99.94","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2013","2013","index","96.18","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2014","2014","index","94.91","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2015","2015","index","101.49","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2016","2016","index","103.6","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2017","2017","index","104.98","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2018","2018","index","106.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2019","2019","index","107.64","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1961","1961","index","22.13","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1962","1962","index","25.76","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1963","1963","index","43.18","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1964","1964","index","23.95","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1965","1965","index","29.19","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1966","1966","index","42.94","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1967","1967","index","27.66","Fc","Calculated data"
