Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","530","Cherries, sour","2017","2017","tonnes","1006","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","530","Cherries, sour","2018","2018","tonnes","411","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","530","Cherries, sour","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","530","Cherries, sour","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","530","Cherries, sour","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","530","Cherries, sour","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","530","Cherries, sour","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","530","Cherries, sour","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","530","Cherries, sour","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","530","Cherries, sour","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","530","Cherries, sour","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","530","Cherries, sour","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","530","Cherries, sour","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","530","Cherries, sour","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","530","Cherries, sour","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","530","Cherries, sour","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","530","Cherries, sour","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","530","Cherries, sour","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","530","Cherries, sour","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","530","Cherries, sour","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","530","Cherries, sour","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","530","Cherries, sour","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","530","Cherries, sour","2014","2014","million kcal","301","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","530","Cherries, sour","2015","2015","million kcal","338","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","530","Cherries, sour","2016","2016","million kcal","486","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","530","Cherries, sour","2017","2017","million kcal","453","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","530","Cherries, sour","2018","2018","million kcal","185","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","530","Cherries, sour","2014","2014","tonnes","6","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","530","Cherries, sour","2015","2015","tonnes","7","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","530","Cherries, sour","2016","2016","tonnes","10","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","530","Cherries, sour","2017","2017","tonnes","9","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","530","Cherries, sour","2018","2018","tonnes","4","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","530","Cherries, sour","2014","2014","tonnes","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","530","Cherries, sour","2015","2015","tonnes","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","530","Cherries, sour","2016","2016","tonnes","3","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","530","Cherries, sour","2017","2017","tonnes","3","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","530","Cherries, sour","2018","2018","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","220","Chestnut","2014","2014","tonnes","176","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","220","Chestnut","2015","2015","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","220","Chestnut","2016","2016","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","220","Chestnut","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","220","Chestnut","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","220","Chestnut","2014","2014","tonnes","224","X","International reliable sources"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","220","Chestnut","2015","2015","tonnes","308","X","International reliable sources"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","220","Chestnut","2016","2016","tonnes","135","*","Unofficial figure"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","220","Chestnut","2017","2017","tonnes","54","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","220","Chestnut","2018","2018","tonnes","44","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","220","Chestnut","2014","2014","tonnes","-176","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","220","Chestnut","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","220","Chestnut","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","220","Chestnut","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","220","Chestnut","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","220","Chestnut","2014","2014","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","220","Chestnut","2015","2015","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","220","Chestnut","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","220","Chestnut","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","220","Chestnut","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","220","Chestnut","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","220","Chestnut","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","220","Chestnut","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","220","Chestnut","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","220","Chestnut","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","220","Chestnut","2014","2014","tonnes","400","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","220","Chestnut","2015","2015","tonnes","307","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","220","Chestnut","2016","2016","tonnes","135","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","220","Chestnut","2017","2017","tonnes","54","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","220","Chestnut","2018","2018","tonnes","44","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","220","Chestnut","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","220","Chestnut","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","220","Chestnut","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","220","Chestnut","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","220","Chestnut","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","220","Chestnut","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","220","Chestnut","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","220","Chestnut","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","220","Chestnut","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","220","Chestnut","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","220","Chestnut","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","220","Chestnut","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","220","Chestnut","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","220","Chestnut","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","220","Chestnut","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","220","Chestnut","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","220","Chestnut","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","220","Chestnut","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","220","Chestnut","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","220","Chestnut","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","220","Chestnut","2014","2014","million kcal","631","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","220","Chestnut","2015","2015","million kcal","485","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","220","Chestnut","2016","2016","million kcal","213","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","220","Chestnut","2017","2017","million kcal","85","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","220","Chestnut","2018","2018","million kcal","70","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","220","Chestnut","2014","2014","tonnes","7","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","220","Chestnut","2015","2015","tonnes","6","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","220","Chestnut","2016","2016","tonnes","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","220","Chestnut","2017","2017","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","220","Chestnut","2018","2018","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","220","Chestnut","2014","2014","tonnes","7","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","220","Chestnut","2015","2015","tonnes","5","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","220","Chestnut","2016","2016","tonnes","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","220","Chestnut","2017","2017","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","220","Chestnut","2018","2018","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","191","Chick peas","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","191","Chick peas","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","191","Chick peas","2016","2016","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","191","Chick peas","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5113","Opening stocks","191","Chick peas","2018","2018","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5510","Production","191","Chick peas","2014","2014","tonnes","1323","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5510","Production","191","Chick peas","2015","2015","tonnes","1137","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5510","Production","191","Chick peas","2016","2016","tonnes","2943","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5510","Production","191","Chick peas","2017","2017","tonnes","4140","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5510","Production","191","Chick peas","2018","2018","tonnes","6520","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","191","Chick peas","2014","2014","tonnes","20000","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","191","Chick peas","2015","2015","tonnes","21900","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","191","Chick peas","2016","2016","tonnes","19200","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","191","Chick peas","2017","2017","tonnes","21426","*","Unofficial figure"
"SCL","Supply Utilization Accounts","59","Egypt","5610","Import Quantity","191","Chick peas","2018","2018","tonnes","22523","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","191","Chick peas","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","191","Chick peas","2015","2015","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","191","Chick peas","2016","2016","tonnes","-1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","191","Chick peas","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5071","Stock Variation","191","Chick peas","2018","2018","tonnes","-1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5910","Export Quantity","191","Chick peas","2014","2014","tonnes","9783","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5910","Export Quantity","191","Chick peas","2015","2015","tonnes","15600","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5910","Export Quantity","191","Chick peas","2016","2016","tonnes","15300","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5910","Export Quantity","191","Chick peas","2017","2017","tonnes","9010","*","Unofficial figure"
"SCL","Supply Utilization Accounts","59","Egypt","5910","Export Quantity","191","Chick peas","2018","2018","tonnes","5440","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5520","Feed","191","Chick peas","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5520","Feed","191","Chick peas","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5520","Feed","191","Chick peas","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5520","Feed","191","Chick peas","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5520","Feed","191","Chick peas","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5525","Seed","191","Chick peas","2014","2014","tonnes","1000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5525","Seed","191","Chick peas","2015","2015","tonnes","1000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5525","Seed","191","Chick peas","2016","2016","tonnes","1000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5525","Seed","191","Chick peas","2017","2017","tonnes","2000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5525","Seed","191","Chick peas","2018","2018","tonnes","2000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5016","Loss","191","Chick peas","2014","2014","tonnes","1000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5016","Loss","191","Chick peas","2015","2015","tonnes","1000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5016","Loss","191","Chick peas","2016","2016","tonnes","1000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5016","Loss","191","Chick peas","2017","2017","tonnes","2000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5016","Loss","191","Chick peas","2018","2018","tonnes","2000","","Official data"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","191","Chick peas","2014","2014","tonnes","73","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","191","Chick peas","2015","2015","tonnes","36","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","191","Chick peas","2016","2016","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","191","Chick peas","2017","2017","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","191","Chick peas","2018","2018","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","191","Chick peas","2014","2014","tonnes","-33","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","191","Chick peas","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","191","Chick peas","2016","2016","tonnes","-10","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","191","Chick peas","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5166","Residuals","191","Chick peas","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","191","Chick peas","2014","2014","tonnes","9500","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","191","Chick peas","2015","2015","tonnes","5400","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","191","Chick peas","2016","2016","tonnes","4850","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","191","Chick peas","2017","2017","tonnes","12550","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5141","Food supply quantity (tonnes)","191","Chick peas","2018","2018","tonnes","19600","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","191","Chick peas","2014","2014","kcal/capita/day","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","191","Chick peas","2015","2015","kcal/capita/day","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","191","Chick peas","2016","2016","kcal/capita/day","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","191","Chick peas","2017","2017","kcal/capita/day","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","664","Food supply (kcal/capita/day)","191","Chick peas","2018","2018","kcal/capita/day","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","191","Chick peas","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","191","Chick peas","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","191","Chick peas","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","191","Chick peas","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","665","Food supply quantity (g/capita/day)","191","Chick peas","2018","2018","g/capita/day","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","191","Chick peas","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","191","Chick peas","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","191","Chick peas","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","191","Chick peas","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","674","Protein supply quantity (g/capita/day)","191","Chick peas","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","191","Chick peas","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","191","Chick peas","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","191","Chick peas","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","191","Chick peas","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","684","Fat supply quantity (g/capita/day)","191","Chick peas","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","191","Chick peas","2014","2014","million kcal","33915","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","191","Chick peas","2015","2015","million kcal","19278","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","191","Chick peas","2016","2016","million kcal","17315","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","191","Chick peas","2017","2017","million kcal","44804","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","261","Calories/Year","191","Chick peas","2018","2018","million kcal","69972","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","191","Chick peas","2014","2014","tonnes","1967","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","191","Chick peas","2015","2015","tonnes","1118","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","191","Chick peas","2016","2016","tonnes","1004","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","191","Chick peas","2017","2017","tonnes","2598","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","271","Proteins/Year","191","Chick peas","2018","2018","tonnes","4057","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","191","Chick peas","2014","2014","tonnes","323","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","191","Chick peas","2015","2015","tonnes","184","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","191","Chick peas","2016","2016","tonnes","165","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","191","Chick peas","2017","2017","tonnes","427","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","281","Fats/Year","191","Chick peas","2018","2018","tonnes","666","Fc","Calculated data"
"SCL","Supply Utilization Accounts","59","Egypt","5910","Export Quantity","459","Chicory roots","2015","2015","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","459","Chicory roots","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","459","Chicory roots","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","459","Chicory roots","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","59","Egypt","5164","Tourist consumption","459","Chicory roots","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
